pipeline_id,file_name,relative_path,sha256,bytes,status,runnable_now,description,algorithm_role,execution_class
SLICE004_AND_XREG,PRM123_finalize_and_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM123_finalize_and_independent_QA.py,6e954a2cbb07b8b0003ace1605481dab4f1f7c9332be8353c7c6f759fc207a22,3962,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM124_overlay_phase_balance_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM124_overlay_phase_balance_batch.py,d2b85bff1dd8d1206d583f22f49af38ee66b969091010dee932fd5a1ef623169,5268,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM124_overlay_phase_balance_independent_qa.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM124_overlay_phase_balance_independent_qa.py,b94465082c26d1b93fd6a9371882a4908ed59af863f91c2ad1bc9458b2e133ae,6121,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM125_consolidate_overlay_phase_balance_xreg_v1_5.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM125_consolidate_overlay_phase_balance_xreg_v1_5.py,9c901f6d4387155d1466dc26fb36fa711af5d314eb97cd735d5ce2501b8a7bfa,7329,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM125_finalize_and_independent_qa.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM125_finalize_and_independent_qa.py,009776144b6434387712a74d064dacb6e471f048f39cc519243159221dc557e9,5174,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM126_overlay_component_density_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM126_overlay_component_density_batch.py,9ba70d47331d905a6a25b393d122aa396779178b33699667f6b2edfa0a23ad9e,5128,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM126_overlay_component_density_independent_qa.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM126_overlay_component_density_independent_qa.py,be243f42b4f0c8ed759387419279907c1b58dbc6f55c177c1c7fa0e2c15d2fa2,2869,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM127_consolidate_overlay_component_density_xreg_v1_6.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM127_consolidate_overlay_component_density_xreg_v1_6.py,7cb167bc05647f8c83e0701cfc040a5e39a9c94db5e267145e31a3542e1db35d,4686,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM127_independent_qa.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM127_independent_qa.py,04d11716e8e71e65e0d1dd1207d34bf306b0a26d332aca7c0e200036327c6411,3010,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM128_independent_qa.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM128_independent_qa.py,b3897f7da78f3369dd284c6ddd32950721d4df443ede1068a08bad03f95b84ec,2317,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM128_overlay_phase_cross_correlation_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM128_overlay_phase_cross_correlation_batch.py,0a2625d5c34a9d607423f6ed678bd1a55154578029c8536e8ef5549f533b932f,4309,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM129_consolidate_phase_cross_correlation_xreg_v1_7.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM129_consolidate_phase_cross_correlation_xreg_v1_7.py,ce1da67528e6c20eefa90439c7e81fd303455d117aa631fced307c3b9a8f4a35,4674,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM129_independent_qa.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM129_independent_qa.py,00d7222404fe30f28ef73af3dc462f104a457fb0de53b60e30acecd11e2cfd37,2874,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM130_independent_qa.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM130_independent_qa.py,49ed47c44e5063437e2286e5ab98e6b14922b67ab610d732ce510dedb760ff1f,1972,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM130_overlay_fraction_quantile_batch.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM130_overlay_fraction_quantile_batch.py,4df83fbf4cb6c401109e4e2a651a89ac3b3603048aa1ec52d4834eccb0eede98,4099,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM131_consolidate_overlay_fraction_quantile_xreg_v1_8.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM131_consolidate_overlay_fraction_quantile_xreg_v1_8.py,d96145282cd11b798291832f3647b8776d79d60149b9d94cf6dbe2432e1ca50e,5908,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM132_137_fast_batch_autopilot.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM132_137_fast_batch_autopilot.py,b57a6630ff2397adb5084573cd764d6f16d532c38b94cb92f9f27babc41d07fb,10522,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM132_137_independent_qa.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM132_137_independent_qa.py,f7031dcaff8b43e9fea072bdb7e00b237f9bb41020943293a9d8e0cbd5c47031,2251,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM138_143_fast_batch_autopilot.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM138_143_fast_batch_autopilot.py,de4f249f8c895c7fa61dba532b03255cd37156fe6cf50c80dffec689de13693f,1153,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM138_143_independent_qa.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM138_143_independent_qa.py,cbee9af7ef97a76540ba82dfa61ab3faa17843a447134b85e60e22c35b84dd35,2159,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,PRM144_149_fast_batch_autopilot.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM144_149_fast_batch_autopilot.py,cb239d75883427d9352beea1a299d9bdc5703edbc42c2f04b31acbf3b13e05f0,1169,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,PRM144_149_independent_qa.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM144_149_independent_qa.py,7fbf38b323fe7dd81ecbeff6c48ea7f11937e0f4a788618037a510f1a7cad295,2159,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
SLICE004_AND_XREG,TOUR_C001_T4R_SLICE_001_t8_t9_legacy_detail_convergence.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/TOUR_C001_T4R_SLICE_001_t8_t9_legacy_detail_convergence.py,51fad660f74ada2113d2eb9ca5a72d818718a82a238c802ab6d564f639cec203,37199,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,TOUR_C001_T4R_SLICE_003A_matched_source_five_model_audit.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/TOUR_C001_T4R_SLICE_003A_matched_source_five_model_audit.py,8fbb3a879cf5b97b17d5e5e43df99e5925ed733b914d761af11468f90c2ba67b,33427,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,감사·진단·비교,inspect_before_run
SLICE004_AND_XREG,TOUR_C001_T4R_SLICE_004_all58_source_matched_exact_extraction.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/TOUR_C001_T4R_SLICE_004_all58_source_matched_exact_extraction.py,f2a6e8ab6d6ecd499fa1a470328154c95ee098d6664de6309fc9278c3a9966cc,39121,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,계산 지원/변환,inspect_before_run
SLICE004_AND_XREG,TOUR_C001_T4R_SLICE_004_independent_QA_and_manifest.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/TOUR_C001_T4R_SLICE_004_independent_QA_and_manifest.py,0e70b6a78cb0d20822186d5c548e4de26187053f37ff3c784111460e80ae5556,9723,technical_no_y_completed_unselected,see_pipeline_runbook,58-model raw-table extraction plus no-y descriptor candidate/XREG construction and QA.,독립 QA/회귀검증,read_only_or_copied_result_only
RESOLUTION_OPTIMIZATION,PRM069_SLICE005_return_intake_audit.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM069_SLICE005_return_intake_audit.py,2998b008a2ad36ee8a69947916e20f001fc20452e0b1713c201ba6cd57b29523,14033,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,감사·진단·비교,inspect_before_run
RESOLUTION_OPTIMIZATION,PRM069_SLICE005_return_postmerge_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM069_SLICE005_return_postmerge_QA.py,cfad984a9cc42b9209e641bcfe1e6b726b95c31fbb8344373d76772b53db4c2e,9341,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,결과·manifest 봉인/동기화,supporting_tool
RESOLUTION_OPTIMIZATION,PRM070_SLICE005_convergence_control.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM070_SLICE005_convergence_control.py,cf119af83810e946431754270e0a8be4dadf303daee07bf59f3591a6ef9fc77b,25025,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 지원/변환,inspect_before_run
RESOLUTION_OPTIMIZATION,PRM070_SLICE005_independent_control_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM070_SLICE005_independent_control_QA.py,6befd6a81a82e1986efde487aa8d6bc8ed3d7a0ddea376ff9d388bcbbb8b13ff,11502,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 지원/변환,inspect_before_run
RESOLUTION_OPTIMIZATION,PRM070_SLICE005_postmerge_sync_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/PRM070_SLICE005_postmerge_sync_QA.py,77e97b76022bd52060e4a7794d828c5ecc31917de6996f04aa5c6ccfc5de9ba9,6136,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,결과·manifest 봉인/동기화,supporting_tool
RESOLUTION_OPTIMIZATION,R09_SLICE005_R2_repair_aggregate_verification.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE005_R2_repair_aggregate_verification.py,870335d61ce65b3ca51e3008c5a383f4da788332c1e24b08602e0a127c6efa5b,8917,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 지원/변환,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_B3_coarse_canary_analyze.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_B3_coarse_canary_analyze.py,c8eb2862c6a2fdb8cdd0c9face37ef2e666b306f1ce024e5f5d108d6c9cf30a6,9709,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,감사·진단·비교,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_B3_coarse_canary_control_review.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_B3_coarse_canary_control_review.py,5debd5732b391f6141b64b5b237e31cada7b73f103ba8dec929ac04eed2d58e9,14325,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,감사·진단·비교,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_B3_coarse_canary_final_preregistration.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_B3_coarse_canary_final_preregistration.py,ad2d121eb641cc7ff159ecd9ae9d7acae4f50798ad482f0884d47e29a4cbc660,7333,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,실행 계약·사전등록,no_scientific_calculation
RESOLUTION_OPTIMIZATION,R09_SLICE_005_B3_coarse_canary_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_B3_coarse_canary_independent_QA.py,cd8164a67b2ec3b7971ec19c1fb9eb64f026badcee292b72a24c500aff4677ec,8055,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,독립 QA/회귀검증,read_only_or_copied_result_only
RESOLUTION_OPTIMIZATION,R09_SLICE_005_B3_coarse_canary_official_sync_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_B3_coarse_canary_official_sync_QA.py,9736f2c70d107a6c54c12837a72b7ffd8866bcd01d4301ba6855ada4816539b3,6226,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 지원/변환,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_B3_coarse_canary_preregistration.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_B3_coarse_canary_preregistration.py,f08ece73f0965ecac949bcb3b2497a57172a96cbeeb3d5526af121649d4edc6f,9239,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,실행 계약·사전등록,no_scientific_calculation
RESOLUTION_OPTIMIZATION,R09_SLICE_005_B3_coarse_canary_repair_preregistration.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_B3_coarse_canary_repair_preregistration.py,f4313fa7fd3a8b720bfbd256a8ca25067db5a1ec7b81c42be5ecc91357f2902f,7593,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,실행 계약·사전등록,no_scientific_calculation
RESOLUTION_OPTIMIZATION,R09_SLICE_005_B3_coarse_canary_worker.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_B3_coarse_canary_worker.py,f43b38c9a33c6e9f1d965ed7a20cc36b93c6cc5c806e156ad31739be14f39917,10602,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 지원/변환,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_build_labpc_gdrive_factory.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_build_labpc_gdrive_factory.py,fbee2783ead3ccfbeefec3c40a761887479e15224dc872727aa0924b08712fd0,7242,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 실행/후보 생성,may_be_heavy_new_run_id_required
RESOLUTION_OPTIMIZATION,R09_SLICE_005_build_labpc_usb_factory.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_build_labpc_usb_factory.py,a2a9e78a8a1e1128a2c069c389ad3daf018be511a7920a14a3040cbee1e9f72c,13876,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 실행/후보 생성,may_be_heavy_new_run_id_required
RESOLUTION_OPTIMIZATION,R09_SLICE_005_labpc_collect.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_labpc_collect.py,fbc800d4fa26478f88361ad1663c74ff018ccfd9847a0bc537c64c065fd58cb7,2550,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 지원/변환,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_labpc_common.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_labpc_common.py,a87cf7a1c2d348246c40252b44a217a57e1e869751e466fa8567a3c6e2bc7bcf,2352,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 지원/변환,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_labpc_doctor.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_labpc_doctor.py,5db17f6a75ee4b1c8de64896c51d85c57e70fff83b26a72c2b6ce5337104553e,5651,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 지원/변환,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_labpc_runner.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_labpc_runner.py,0128f6478f2498307ddc9debc840238812d8c7f56955d8c9f67d22eb987746df,5822,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 실행/후보 생성,may_be_heavy_new_run_id_required
RESOLUTION_OPTIMIZATION,R09_SLICE_005_labpc_usb_prep_official_sync_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_labpc_usb_prep_official_sync_QA.py,f8b4a46bf52eb527e331ab5730f9fcc18c9ae0671c1951bbfe4b70715e650399,5524,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 지원/변환,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_labpc_verify.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_labpc_verify.py,bce7d8f41e529294eb9687dd8357088b81773395cfcf27d9e7afe16fc7b776eb,5776,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 지원/변환,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_labpc_worker.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_labpc_worker.py,8312f1e266ae177bf72fc90a2cf206746d4629968f4c2180a28e99973ab2b8b6,12413,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,계산 지원/변환,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_official_sync_audit.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_official_sync_audit.py,4175eb62cfdb60b06ae2984ae5791dc0d79acd3fcde4e7de611eab5ca70b9673,6164,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,감사·진단·비교,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_strict_convergence_control_review.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_strict_convergence_control_review.py,269dba62111dc59544f801f7a63e448e89d7734a399170526c9defacd606ae6e,10784,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,감사·진단·비교,inspect_before_run
RESOLUTION_OPTIMIZATION,R09_SLICE_005_strict_convergence_independent_QA.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_strict_convergence_independent_QA.py,3efa7b9b2c986898c282ec33149cd778c3256dd4118f82efc2bffbb303f62c84,9689,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,독립 QA/회귀검증,read_only_or_copied_result_only
RESOLUTION_OPTIMIZATION,R09_SLICE_005_strict_convergence_preregistration_noexec.py,URP4/02_VERIFIED_CORE_HQ_NB_PY/03_RESUMABLE_PROJECT_SNAPSHOT/experiments/lab_001_xy_connection_20260626/scripts/R09_SLICE_005_strict_convergence_preregistration_noexec.py,183dcb5822023a019436c2ef55d47d1e4bd612983ca6e60005838ef991983e29,32207,descriptor_specific_convergence_with_holds,see_pipeline_runbook,Pixel resolution and slice-count/spacing convergence factory; continuation-only.,실행 계약·사전등록,no_scientific_calculation
