source_asset_alias,source_asset_sha256,model_id,raw_sample_id,family_id,replicate_id,direction,test_domain,test_condition_id,raw_or_processed,target_id,target_name_raw,target_value,target_unit,processing_formula,exclusion_flag,exclusion_reason,source_sheet_or_table,notes
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI078,CP_Lattice_78.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-LCC,LCC,0.1877763021370666,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row29,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI078,CP_Lattice_78.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAS,EAS,0.5794237271916883,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row29,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI078,CP_Lattice_78.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIF-STRENGTH,Densif. strength,4.875428760859084,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row29,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI078,CP_Lattice_78.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIFI-STRAIN,Densifi. strain,0.6027582871082191,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row29,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI078,CP_Lattice_78.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAE,EAE,37.7422674062425,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row29,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI078,CP_Lattice_78.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SE,SE,0.3926222449264834,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row29,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI078,CP_Lattice_78.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-TOTAL-ENERGY,Total energy,2.70828206367065,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row29,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI078,CP_Lattice_78.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SEA,SEA,4.320946944813766,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row29,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI078,CP_Lattice_78.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,4.6740958931678,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row29,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI078,CP_Lattice_78.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-POST-UCS-PEAK,"UCS 이후의 피크값(UCS 제외), 파단일 경우 APS 값으로 설정",,unresolved,source_summary_value,true,source_missing_or_non_numeric,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row29,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-MODULUS,Modulus,114.19,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-COMP-STRENGTH,Com. Strength,15.7166797679874,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-COMP-STRAIN,Com. strain,0.7653672194971773,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-APS,APS,4.64212725318197,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-AS,AS,4.46987268228331,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-YIELD-STRENGTH,Yield strength,6.082600272562813,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-YIELD-STRAIN,Yield strain,0.05526048167196057,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-LCC,LCC,0.1430556304225605,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAS,EAS,0.464157848453201,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIF-STRENGTH,Densif. strength,4.089342445923243,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIFI-STRAIN,Densifi. strain,0.4820450046873041,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAE,EAE,28.44031149242981,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SE,SE,0.2953630996947149,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-TOTAL-ENERGY,Total energy,2.154679798082911,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SEA,SEA,4.21637954645156,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,4.64212725318197,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI079,CP_Lattice_79.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-POST-UCS-PEAK,"UCS 이후의 피크값(UCS 제외), 파단일 경우 APS 값으로 설정",,unresolved,source_summary_value,true,source_missing_or_non_numeric,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row30,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-MODULUS,Modulus,155.74,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-COMP-STRENGTH,Com. Strength,15.88380915325812,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-COMP-STRAIN,Com. strain,0.7713162388412543,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-APS,APS,5.228870548619764,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-AS,AS,5.110316996591465,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-YIELD-STRENGTH,Yield strength,6.827251302716212,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-YIELD-STRAIN,Yield strain,0.04579784419242487,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-LCC,LCC,0.1754805778581759,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAS,EAS,0.6371046951599495,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIF-STRENGTH,Densif. strength,6.486662802353951,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIFI-STRAIN,Densifi. strain,0.6518848007141639,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAE,EAE,32.1731201079259,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SE,SE,0.3291949996482554,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-TOTAL-ENERGY,Total energy,3.331337976909232,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SEA,SEA,6.37954963080171,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-MAX-PLATEAU-STRESS,Max. Plateau stress,5.228870548619764,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI080,CP_Lattice_80.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-POST-UCS-PEAK,"UCS 이후의 피크값(UCS 제외), 파단일 경우 APS 값으로 설정",,unresolved,source_summary_value,true,source_missing_or_non_numeric,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row31,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-MODULUS,Modulus,107.62,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-COMP-STRENGTH,Com. Strength,12.77123068628156,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-COMP-STRAIN,Com. strain,0.7429286278783884,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-APS,APS,4.479537966730851,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-AS,AS,4.270952066311708,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-YIELD-STRENGTH,Yield strength,5.615608133675572,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-YIELD-STRAIN,Yield strain,0.05415413435464217,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-LCC,LCC,0.1783909169224325,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAS,EAS,0.3920005399204135,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIF-STRENGTH,Densif. strength,2.683358457227247,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-DENSIFI-STRAIN,Densifi. strain,0.4111451672340842,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-EAE,EAE,33.44197729432157,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
COMP-Y-AILATTICE-001-150,A7E4BA1A8BF00043AE0CF1D8B1115752D9166FCACBC32BEA456A56240A290674,AI081,CP_Lattice_81.csv,AI_LATTICE,single_received_summary_row,unresolved,compression,unresolved,processed,COMP-Y-SE,SE,0.350752255343929,unresolved,source_summary_value,false,,experiments/lab_001_xy_connection_20260626/data/raw/doctor_compression_data_20260731/03_ai_lattice_summaries/Ai-Lattice_(51-100)_summary.xlsx::Raw data!row32,
